"시도별","시점","연령계층별","성별",데이터
"경상남도","2018.1/4","50 - 59세","여자",183
"경상남도","2018.1/4","60세이상","남자",169
"경상남도","2018.1/4","60세이상","여자",120
"경상남도","2018.2/4","20 - 29세","남자",104
"경상남도","2018.2/4","20 - 29세","여자",90
"경상남도","2018.2/4","30 - 39세","남자",228
"경상남도","2018.2/4","30 - 39세","여자",119
"경상남도","2018.2/4","40 - 49세","남자",265
"경상남도","2018.2/4","40 - 49세","여자",179
"경상남도","2018.2/4","50 - 59세","남자",258
"경상남도","2018.2/4","50 - 59세","여자",181
"경상남도","2018.2/4","60세이상","남자",178
"경상남도","2018.2/4","60세이상","여자",148
"경상남도","2018.3/4","20 - 29세","남자",116
"경상남도","2018.3/4","20 - 29세","여자",87
"경상남도","2018.3/4","30 - 39세","남자",225
"경상남도","2018.3/4","30 - 39세","여자",121
"경상남도","2018.3/4","40 - 49세","남자",265
"경상남도","2018.3/4","40 - 49세","여자",177
"경상남도","2018.3/4","50 - 59세","남자",254
"경상남도","2018.3/4","50 - 59세","여자",179
"경상남도","2018.3/4","60세이상","남자",190
"경상남도","2018.3/4","60세이상","여자",146
"경상남도","2018.4/4","20 - 29세","남자",112
"경상남도","2018.4/4","20 - 29세","여자",86
"경상남도","2018.4/4","30 - 39세","남자",225
"경상남도","2018.4/4","30 - 39세","여자",127
"경상남도","2018.4/4","40 - 49세","남자",264
"경상남도","2018.4/4","40 - 49세","여자",179
"경상남도","2018.4/4","50 - 59세","남자",252
"경상남도","2018.4/4","50 - 59세","여자",180
"경상남도","2018.4/4","60세이상","남자",186
"경상남도","2018.4/4","60세이상","여자",139
"경상남도","2019.1/4","20 - 29세","남자",109
"경상남도","2019.1/4","20 - 29세","여자",91
"경상남도","2019.1/4","30 - 39세","남자",224
"경상남도","2019.1/4","30 - 39세","여자",133
"경상남도","2019.1/4","40 - 49세","남자",257
"경상남도","2019.1/4","40 - 49세","여자",172
"경상남도","2019.1/4","50 - 59세","남자",242
"경상남도","2019.1/4","50 - 59세","여자",184
"경상남도","2019.1/4","60세이상","남자",180
"경상남도","2019.1/4","60세이상","여자",121
"경상남도","2019.2/4","20 - 29세","남자",108
"경상남도","2019.2/4","20 - 29세","여자",90
"경상남도","2019.2/4","30 - 39세","남자",223
"경상남도","2019.2/4","30 - 39세","여자",130
"경상남도","2019.2/4","40 - 49세","남자",250
"경상남도","2019.2/4","40 - 49세","여자",168
"경상남도","2019.2/4","50 - 59세","남자",248
"경상남도","2019.2/4","50 - 59세","여자",182
"경상남도","2019.2/4","60세이상","남자",190
"경상남도","2019.2/4","60세이상","여자",150
"경상남도","2019.3/4","20 - 29세","남자",106
"경상남도","2019.3/4","20 - 29세","여자",79
"경상남도","2019.3/4","30 - 39세","남자",219
"경상남도","2019.3/4","30 - 39세","여자",126
"경상남도","2019.3/4","40 - 49세","남자",257
"경상남도","2019.3/4","40 - 49세","여자",173
"경상남도","2019.3/4","50 - 59세","남자",248
"경상남도","2019.3/4","50 - 59세","여자",187
"경상남도","2019.3/4","60세이상","남자",195
"경상남도","2019.3/4","60세이상","여자",153
"경상남도","2019.4/4","20 - 29세","남자",104
"경상남도","2019.4/4","20 - 29세","여자",81
"경상남도","2019.4/4","30 - 39세","남자",217
"경상남도","2019.4/4","30 - 39세","여자",127
"경상남도","2019.4/4","40 - 49세","남자",255
"경상남도","2019.4/4","40 - 49세","여자",171
"경상남도","2019.4/4","50 - 59세","남자",255
"경상남도","2019.4/4","50 - 59세","여자",190
"경상남도","2019.4/4","60세이상","남자",198
"경상남도","2019.4/4","60세이상","여자",152
"경상남도","2020.1/4","20 - 29세","남자",98
"경상남도","2020.1/4","20 - 29세","여자",82
"경상남도","2020.1/4","30 - 39세","남자",215
"경상남도","2020.1/4","30 - 39세","여자",121
"경상남도","2020.1/4","40 - 49세","남자",256
"경상남도","2020.1/4","40 - 49세","여자",164
"경상남도","2020.1/4","50 - 59세","남자",254
"경상남도","2020.1/4","50 - 59세","여자",182
"경상남도","2020.1/4","60세이상","남자",190
"경상남도","2020.1/4","60세이상","여자",156
"경상남도","2020.2/4","20 - 29세","남자",101
"경상남도","2020.2/4","20 - 29세","여자",80
"경상남도","2020.2/4","30 - 39세","남자",206
"경상남도","2020.2/4","30 - 39세","여자",119
"경상남도","2020.2/4","40 - 49세","남자",253
"경상남도","2020.2/4","40 - 49세","여자",158
"경상남도","2020.2/4","50 - 59세","남자",247
"경상남도","2020.2/4","50 - 59세","여자",176
"경상남도","2020.2/4","60세이상","남자",200
"경상남도","2020.2/4","60세이상","여자",179
"경상남도","2020.3/4","20 - 29세","남자",99
"경상남도","2020.3/4","20 - 29세","여자",82
"경상남도","2020.3/4","30 - 39세","남자",208
"경상남도","2020.3/4","30 - 39세","여자",117
"경상남도","2020.3/4","40 - 49세","남자",244
"경상남도","2020.3/4","40 - 49세","여자",163
"경상남도","2020.3/4","50 - 59세","남자",242
"경상남도","2020.3/4","50 - 59세","여자",178
"경상남도","2020.3/4","60세이상","남자",212
"경상남도","2020.3/4","60세이상","여자",185
"경상남도","2020.4/4","20 - 29세","남자",102
"경상남도","2020.4/4","20 - 29세","여자",72
"경상남도","2020.4/4","30 - 39세","남자",196
"경상남도","2020.4/4","30 - 39세","여자",121
"경상남도","2020.4/4","40 - 49세","남자",246
"경상남도","2020.4/4","40 - 49세","여자",164
"경상남도","2020.4/4","50 - 59세","남자",245
"경상남도","2020.4/4","50 - 59세","여자",178
"경상남도","2020.4/4","60세이상","남자",212
"경상남도","2020.4/4","60세이상","여자",177
"경상남도","2021.1/4","20 - 29세","남자",99
"경상남도","2021.1/4","20 - 29세","여자",78
"경상남도","2021.1/4","30 - 39세","남자",187
"경상남도","2021.1/4","30 - 39세","여자",119
"경상남도","2021.1/4","40 - 49세","남자",243
"경상남도","2021.1/4","40 - 49세","여자",161
"경상남도","2021.1/4","50 - 59세","남자",240
"경상남도","2021.1/4","50 - 59세","여자",173
"경상남도","2021.1/4","60세이상","남자",208
"경상남도","2021.1/4","60세이상","여자",164
"경상남도","2021.2/4","20 - 29세","남자",105
"경상남도","2021.2/4","20 - 29세","여자",84
"경상남도","2021.2/4","30 - 39세","남자",188
"경상남도","2021.2/4","30 - 39세","여자",113
"경상남도","2021.2/4","40 - 49세","남자",246
"경상남도","2021.2/4","40 - 49세","여자",161
"경상남도","2021.2/4","50 - 59세","남자",246
"경상남도","2021.2/4","50 - 59세","여자",183
"경상남도","2021.2/4","60세이상","남자",229
"경상남도","2021.2/4","60세이상","여자",195
"경상남도","2021.3/4","20 - 29세","남자",95
"경상남도","2021.3/4","20 - 29세","여자",88
"경상남도","2021.3/4","30 - 39세","남자",181
"경상남도","2021.3/4","30 - 39세","여자",109
"경상남도","2021.3/4","40 - 49세","남자",247
"경상남도","2021.3/4","40 - 49세","여자",161
"경상남도","2021.3/4","50 - 59세","남자",249
"경상남도","2021.3/4","50 - 59세","여자",183
"경상남도","2021.3/4","60세이상","남자",233
"경상남도","2021.3/4","60세이상","여자",201
"경상남도","2021.4/4","20 - 29세","남자",99
"경상남도","2021.4/4","20 - 29세","여자",76
"경상남도","2021.4/4","30 - 39세","남자",171
"경상남도","2021.4/4","30 - 39세","여자",103
"경상남도","2021.4/4","40 - 49세","남자",243
"경상남도","2021.4/4","40 - 49세","여자",155
"경상남도","2021.4/4","50 - 59세","남자",256
"경상남도","2021.4/4","50 - 59세","여자",187
"경상남도","2021.4/4","60세이상","남자",232
"경상남도","2021.4/4","60세이상","여자",196
"경상남도","2022.1/4","20 - 29세","남자",104
"경상남도","2022.1/4","20 - 29세","여자",78
"경상남도","2022.1/4","30 - 39세","남자",177
"경상남도","2022.1/4","30 - 39세","여자",99
"경상남도","2022.1/4","40 - 49세","남자",239
"경상남도","2022.1/4","40 - 49세","여자",156
"경상남도","2022.1/4","50 - 59세","남자",252
"경상남도","2022.1/4","50 - 59세","여자",189
"경상남도","2022.1/4","60세이상","남자",222
"경상남도","2022.1/4","60세이상","여자",188
"경상남도","2022.2/4","20 - 29세","남자",108
"경상남도","2022.2/4","20 - 29세","여자",76
"경상남도","2022.2/4","30 - 39세","남자",181
"경상남도","2022.2/4","30 - 39세","여자",100
"경상남도","2022.2/4","40 - 49세","남자",239
"경상남도","2022.2/4","40 - 49세","여자",150
"경상남도","2022.2/4","50 - 59세","남자",248
"경상남도","2022.2/4","50 - 59세","여자",197
"경상남도","2022.2/4","60세이상","남자",242
"경상남도","2022.2/4","60세이상","여자",214
"경상남도","2022.3/4","20 - 29세","남자",103
"경상남도","2022.3/4","20 - 29세","여자",70
"경상남도","2022.3/4","30 - 39세","남자",176
"경상남도","2022.3/4","30 - 39세","여자",104
"경상남도","2022.3/4","40 - 49세","남자",239
"경상남도","2022.3/4","40 - 49세","여자",152
"경상남도","2022.3/4","50 - 59세","남자",247
"경상남도","2022.3/4","50 - 59세","여자",194
"경상남도","2022.3/4","60세이상","남자",240
"경상남도","2022.3/4","60세이상","여자",210
"경상남도","2022.4/4","20 - 29세","남자",99
"경상남도","2022.4/4","20 - 29세","여자",75
"경상남도","2022.4/4","30 - 39세","남자",170
"경상남도","2022.4/4","30 - 39세","여자",106
"경상남도","2022.4/4","40 - 49세","남자",235
"경상남도","2022.4/4","40 - 49세","여자",153
"경상남도","2022.4/4","50 - 59세","남자",253
"경상남도","2022.4/4","50 - 59세","여자",198
"경상남도","2022.4/4","60세이상","남자",243
"경상남도","2022.4/4","60세이상","여자",202
"경상남도","2023.1/4","20 - 29세","남자",95
"경상남도","2023.1/4","20 - 29세","여자",75
"경상남도","2023.1/4","30 - 39세","남자",169
"경상남도","2023.1/4","30 - 39세","여자",102
"경상남도","2023.1/4","40 - 49세","남자",233
"경상남도","2023.1/4","40 - 49세","여자",161
"경상남도","2023.1/4","50 - 59세","남자",249
"경상남도","2023.1/4","50 - 59세","여자",201
"경상남도","2023.1/4","60세이상","남자",235
"경상남도","2023.1/4","60세이상","여자",185
"경상남도","2023.2/4","20 - 29세","남자",99
"경상남도","2023.2/4","20 - 29세","여자",82
"경상남도","2023.2/4","30 - 39세","남자",174
"경상남도","2023.2/4","30 - 39세","여자",106
"경상남도","2023.2/4","40 - 49세","남자",232
"경상남도","2023.2/4","40 - 49세","여자",169
"경상남도","2023.2/4","50 - 59세","남자",251
"경상남도","2023.2/4","50 - 59세","여자",208
"경상남도","2023.2/4","60세이상","남자",245
"경상남도","2023.2/4","60세이상","여자",218
"경상남도","2023.3/4","20 - 29세","남자",87
"경상남도","2023.3/4","20 - 29세","여자",76
"경상남도","2023.3/4","30 - 39세","남자",173
"경상남도","2023.3/4","30 - 39세","여자",103
"경상남도","2023.3/4","40 - 49세","남자",231
"경상남도","2023.3/4","40 - 49세","여자",172
"경상남도","2023.3/4","50 - 59세","남자",248
"경상남도","2023.3/4","50 - 59세","여자",208
"경상남도","2023.3/4","60세이상","남자",246
"경상남도","2023.3/4","60세이상","여자",214
"경상남도","2023.4/4","20 - 29세","남자",84
"경상남도","2023.4/4","20 - 29세","여자",68
"경상남도","2023.4/4","30 - 39세","남자",175
"경상남도","2023.4/4","30 - 39세","여자",108
"경상남도","2023.4/4","40 - 49세","남자",229
"경상남도","2023.4/4","40 - 49세","여자",171
"경상남도","2023.4/4","50 - 59세","남자",254
"경상남도","2023.4/4","50 - 59세","여자",210
"경상남도","2023.4/4","60세이상","남자",245
"경상남도","2023.4/4","60세이상","여자",210
"경상남도","2024.1/4","20 - 29세","남자",87
"경상남도","2024.1/4","20 - 29세","여자",65
"경상남도","2024.1/4","30 - 39세","남자",172
"경상남도","2024.1/4","30 - 39세","여자",101
"경상남도","2024.1/4","40 - 49세","남자",233
"경상남도","2024.1/4","40 - 49세","여자",164
"경상남도","2024.1/4","50 - 59세","남자",250
"경상남도","2024.1/4","50 - 59세","여자",205
"경상남도","2024.1/4","60세이상","남자",244
"경상남도","2024.1/4","60세이상","여자",210
"경상남도","2024.2/4","20 - 29세","남자",87
"경상남도","2024.2/4","20 - 29세","여자",69
"경상남도","2024.2/4","30 - 39세","남자",172
"경상남도","2024.2/4","30 - 39세","여자",109
"경상남도","2024.2/4","40 - 49세","남자",236
"경상남도","2024.2/4","40 - 49세","여자",163
"경상남도","2024.2/4","50 - 59세","남자",258
"경상남도","2024.2/4","50 - 59세","여자",203
"경상남도","2024.2/4","60세이상","남자",251
"경상남도","2024.2/4","60세이상","여자",227
"경상남도","2024.3/4","20 - 29세","남자",82
"경상남도","2024.3/4","20 - 29세","여자",67
"경상남도","2024.3/4","30 - 39세","남자",167
"경상남도","2024.3/4","30 - 39세","여자",109
"경상남도","2024.3/4","40 - 49세","남자",230
"경상남도","2024.3/4","40 - 49세","여자",158
"경상남도","2024.3/4","50 - 59세","남자",257
"경상남도","2024.3/4","50 - 59세","여자",196
"경상남도","2024.3/4","60세이상","남자",250
"경상남도","2024.3/4","60세이상","여자",230
"경상남도","2024.4/4","20 - 29세","남자",77
"경상남도","2024.4/4","20 - 29세","여자",67
"경상남도","2024.4/4","30 - 39세","남자",171
"경상남도","2024.4/4","30 - 39세","여자",111
"경상남도","2024.4/4","40 - 49세","남자",232
"경상남도","2024.4/4","40 - 49세","여자",161
"경상남도","2024.4/4","50 - 59세","남자",259
"경상남도","2024.4/4","50 - 59세","여자",193
"경상남도","2024.4/4","60세이상","남자",249
"경상남도","2024.4/4","60세이상","여자",226
"제주도","2014.1/4","20 - 29세","남자",19
"제주도","2014.1/4","20 - 29세","여자",19
"제주도","2014.1/4","30 - 39세","남자",39
"제주도","2014.1/4","30 - 39세","여자",26
"제주도","2014.1/4","40 - 49세","남자",50
"제주도","2014.1/4","40 - 49세","여자",39
"제주도","2014.1/4","50 - 59세","남자",39
"제주도","2014.1/4","50 - 59세","여자",32
"제주도","2014.1/4","60세이상","남자",26
"제주도","2014.1/4","60세이상","여자",25
"제주도","2014.2/4","20 - 29세","남자",18
"제주도","2014.2/4","20 - 29세","여자",18
"제주도","2014.2/4","30 - 39세","남자",38
"제주도","2014.2/4","30 - 39세","여자",27
"제주도","2014.2/4","40 - 49세","남자",50
"제주도","2014.2/4","40 - 49세","여자",40
"제주도","2014.2/4","50 - 59세","남자",39
"제주도","2014.2/4","50 - 59세","여자",32
"제주도","2014.2/4","60세이상","남자",26
"제주도","2014.2/4","60세이상","여자",27
"제주도","2014.3/4","20 - 29세","남자",20
"제주도","2014.3/4","20 - 29세","여자",18
"제주도","2014.3/4","30 - 39세","남자",38
"제주도","2014.3/4","30 - 39세","여자",27
"제주도","2014.3/4","40 - 49세","남자",50
"제주도","2014.3/4","40 - 49세","여자",40
"제주도","2014.3/4","50 - 59세","남자",39
